x,z,v,alpha,d22,T,l1_r,l2_r,l3_r,l4_r,l5_r,l1_im,l2_im,l3_im,l4_im,l5_im
1.011029155177506,0.0662888255773163,0.5183285684928395,3.714669477912557,6.568512928509709e-11,0.8985545006079924,30.05068488834111,-0.9836804441701084,-0.9836804441701084,0.0332771127415453,0.9999999751153192,0.0,0.1799243720430683,-0.1799243720430683,0.0,0.0
1.0108112600871302,0.0661467076501019,0.5194798656424258,3.719535012100146,1.645208235143974e-10,0.8975482081693074,29.604518280251437,-0.9853214275299342,-0.9853214275299342,0.0337786287790148,0.9999999714617808,0.0,0.1707093430689989,-0.1707093430689989,0.0,0.0
1.0105940601975585,0.0660035294966861,0.5206355878870124,3.7244085416401815,1.3892161162330319e-10,0.8965372291809278,29.162950932952175,-0.9868780471085474,-0.9868780471085474,0.0342900837688214,0.9999999738039312,0.0,0.1614673833802708,-0.1614673833802708,0.0,0.0
1.0103775617849864,0.0658592928404592,0.5217957816294518,3.729289818415882,2.454279137603896e-10,0.895521550451131,28.72594626155567,-0.9883498734664992,-0.9883498734664992,0.0348117351853109,0.9999999705188628,0.0,0.1521989582758272,-0.1521989582758272,0.0,0.0
1.0101617711277506,0.0657139994548722,0.5229604939164061,3.734179160151864,2.563228548385417e-10,0.8945011589432922,28.29346785014137,-0.9897364886144164,-0.9897364886144164,0.0353438491111941,0.9999999494035986,0.0,0.1429044267021637,-0.1429044267021637,0.0,0.0
1.009946694816661,0.0655676507068292,0.5241297740333506,3.7390766741132087,2.0421669079412687e-10,0.8934760426346199,27.86547743250201,-0.9910374963221256,-0.9910374963221256,0.035886697326925,1.0000000396072022,0.0,0.1335840064865578,-0.1335840064865578,0.0,0.0
1.0097323387146206,0.065420249088237,0.5253036682195781,3.7439803361413206,5.34271130787836e-10,0.8924461876653411,27.44194163664804,-0.9922524889066618,-0.9922524889066618,0.0364405684566668,1.0000000411240677,0.0,0.1242376929333018,-0.1242376929333018,0.0,0.0
1.0095187091468198,0.0652717964580588,0.5264822257402785,3.7488925376093913,4.701024917916394e-10,0.8914115815878515,27.022824265865424,-0.9933810854927464,-0.9933810854927464,0.037005756234917,0.9999999587670398,0.0,0.1148651933953599,-0.1148651933953599,0.0,0.0
1.0093058129370347,0.0651222940182635,0.5276654990311737,3.753814357787309,2.516636536500401e-10,0.8903722135726272,26.608086101390874,-0.9944229342389026,-0.9944229342389026,0.0375825588097049,1.0000000343140334,0.0,0.1054657898451005,-0.1054657898451005,0.0,0.0
1.0090936556846155,0.0649717447708674,0.5288535351291164,3.7587410487020505,2.0385734861711678e-10,0.8893280694633106,26.197695915561518,0.0381712985584979,-0.9953776557134726,-0.9953776557134726,0.9999999370904888,0.0,0.0,0.0960380814039231,-0.0960380814039231,0.0
1.008882244345639,0.0648201498454984,0.5300463885037545,3.763678116792093,2.2529907706602307e-10,0.88827913915535,25.79161400206434,0.0387722934208683,-0.996244928341392,-0.996244928341392,0.9999999775325772,0.0,0.0,0.0865796704317584,-0.0865796704317584,0.0
1.0086715849635524,0.0646675117100785,0.5312441098545496,3.768620623376445,2.6337089013828756e-10,0.8872254101242043,25.38980660760754,0.03938588322162,-0.9970244135773614,-0.9970244135773614,1.000000036746241,0.0,0.0,0.0770864703767713,-0.0770864703767713,0.0
1.0084616836675222,0.0645138327539049,0.5324467510570876,3.7735702949339616,1.3811382833021468e-10,0.8861668702965445,24.992239571615464,-0.997715788987668,-0.997715788987668,0.0400124190125703,1.000000033524733,0.0,0.0675515290371517,-0.0675515290371517,0.0,0.0
1.0082525468616337,0.0643591150365346,0.5336543660802218,3.778528121197605,2.0684051861257763e-10,0.8851035085691207,24.5988771711839,-0.9983187552295264,-0.9983187552295264,0.0406522609411581,1.0000000232240254,0.0,0.057962626890155,-0.057962626890155,0.0,0.0
1.0080441808324123,0.0642033608278846,0.5348670090978305,3.783493694345296,2.471367749054408e-10,0.8840353137097181,24.20968450847171,-0.998833023039851,-0.998833023039851,0.0413057837008876,1.000000007335599,0.0,0.0482969251376448,-0.0482969251376448,0.0,0.0
1.0078365918481798,0.0640465724696727,0.5360847349871317,3.7884664842390654,4.1949379051023157e-10,0.8829622746445466,23.82462703379167,0.0419733756966827,-0.9992583169009296,-0.9992583169009296,0.9999999814042766,0.0,0.0,0.0385073159287277,-0.0385073159287277,0.0
1.0076297862668828,0.0638887522327252,0.5373075998548341,3.793446259458421,2.2278369443190727e-10,0.8818843807543145,23.443669690537146,0.042655438444564,-0.9995943790407008,-0.9995943790407008,0.9999999918609964,0.0,0.0,0.0284793983759343,-0.0284793983759343,0.0
1.007423770163765,0.0637299028043293,0.5385356592990571,3.798432769556224,7.269209940689759e-10,0.8808016208744215,23.066779340617824,0.0433523922794644,-0.9998409565861982,-0.9998409565861982,0.9999999415010086,0.0,0.0,0.0178340526211761,-0.0178340526211761,0.0
1.0072185501972375,0.0635700261613072,0.5397689724834291,3.80342772161813,4.314389979003561e-10,0.8797139856446402,22.69391933846933,0.0440646646721191,-0.999997832678226,-0.999997832678226,1.0000000479358775,0.0,0.0,0.0020834961062594,-0.0020834961062594,0.0
